2.460544472012344282e+06 1.781267746916950756e+01 6.789903346385950215e-03
2.460544474397990853e+06 1.781045976668902853e+01 6.216100587315866524e-03
2.460544476784385741e+06 1.782332727360567048e+01 5.550740505741310130e-03
2.460544538615437225e+06 1.781635784719005500e+01 5.705540547220619776e-03
2.460544541000887752e+06 1.781178602658372867e+01 5.468846220963627901e-03
2.460544543386920821e+06 1.781922146214945712e+01 5.895383954502550483e-03
2.460544565990911797e+06 1.781761798610917324e+01 5.438359632524090645e-03
2.460544568385004066e+06 1.781639445696931645e+01 5.470461368533224150e-03
2.460544570770095568e+06 1.781522397720570794e+01 5.274991800928239237e-03
2.460544617664086167e+06 1.780274300755452899e+01 5.680155103299124562e-03
2.460544620054990519e+06 1.779453984266422140e+01 5.819118259608823882e-03
2.460544622441442683e+06 1.779624242128994638e+01 6.179382819832484643e-03
2.460544649033961818e+06 1.781938708338628174e+01 5.403127727062868868e-03
2.460544651421295013e+06 1.782132973682163168e+01 5.344938663413225863e-03
2.460544653808901552e+06 1.781696734381068836e+01 5.412346787788398055e-03
2.460544899092386942e+06 1.781710851681177843e+01 5.747416821183757261e-03
2.460544901476382278e+06 1.781475392196584551e+01 5.464030096147832680e-03
2.460544903863922227e+06 1.781520175799505523e+01 6.264899614425557296e-03
2.460545216793425847e+06 1.782057039166544499e+01 6.769925127225354805e-03
2.460545219232280739e+06 1.782124066845002730e+01 6.004587955104240954e-03
2.460545221662651282e+06 1.781938712639906441e+01 5.352899928621573239e-03
2.460545232335654087e+06 1.780876558977112012e+01 5.042849072182857204e-03
2.460545234739435371e+06 1.781151644688266700e+01 5.230580764765925365e-03
2.460545237149284221e+06 1.780582038312981297e+01 5.139110292688196281e-03
2.460545315712879412e+06 1.779938338247166740e+01 5.028324213728116616e-03
2.460545318121642340e+06 1.779122798398450911e+01 5.093266666391824474e-03
2.460545320531233680e+06 1.779334258966202498e+01 5.084100602859973998e-03
2.460545357516958378e+06 1.779459865411337915e+01 5.299614182974525523e-03
2.460545362396785058e+06 1.779255772707471195e+01 6.314170568366476305e-03
2.460545399234780576e+06 1.781807406071562738e+01 6.152259118019257761e-03
2.460545401660693809e+06 1.781119591766291421e+01 6.091092339938383206e-03
2.460545404064196628e+06 1.780251585026591954e+01 5.908653451560288115e-03
2.460545472159142606e+06 1.780473298484537281e+01 5.799932995060777530e-03
2.460545474552380852e+06 1.780986362142513002e+01 5.609207074298861936e-03
2.460545476951812394e+06 1.781467205457351000e+01 5.557265862582959522e-03
2.460553579711102881e+06 1.769906789705064298e+01 4.646160147159874437e-03
2.460555548617966473e+06 1.752778181231708032e+01 4.427291946876323742e-03
2.460555552400452551e+06 1.756524082140616372e+01 4.227551231459000802e-03
2.460556547426401172e+06 1.752717652250079539e+01 4.164282102172509221e-03
2.460556551208638586e+06 1.753264175215248244e+01 4.107732694890050239e-03
2.460580297953288537e+06 1.482054386884204078e+01 4.795033839052358603e-03
2.460580301754169166e+06 1.483316725300854344e+01 5.098740212125672105e-03
2.460582505229630042e+06 1.527230425495386612e+01 3.918879384680017119e-03
