2.457112464699999895e+06 1.855000000000000071e+01 3.655947916131253861e-02
2.457263152340000030e+06 1.864999999999999858e+01 3.881503659906486436e-02
2.457263226340000052e+06 1.862999999999999901e+01 3.835305824568593230e-02
2.457314878359999973e+06 1.860000000000000142e+01 3.767037989839092799e-02
2.457314952359999996e+06 1.860000000000000142e+01 3.767037989839092799e-02
2.457408475959999952e+06 1.858999999999999986e+01 3.744553155859536159e-02
2.457419981259999797e+06 1.862999999999999901e+01 3.835305824568593230e-02
2.457420055279999971e+06 1.860000000000000142e+01 3.767037989839092799e-02
2.457456453160000034e+06 1.862999999999999901e+01 3.835305824568593230e-02
2.457494936199999880e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.457495010220000055e+06 1.860000000000000142e+01 3.767037989839092799e-02
2.457505516569999978e+06 1.853999999999999915e+01 3.634126160642234260e-02
2.457505692739999853e+06 1.855999999999999872e+01 3.677900704223861783e-02
2.457505766760000028e+06 1.860000000000000142e+01 3.767037989839092799e-02
2.457505942929999903e+06 1.858999999999999986e+01 3.744553155859536159e-02
2.457588217060000170e+06 1.860999999999999943e+01 3.789657837994719891e-02
2.457588291060000192e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.457588467209999915e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.457588541220000014e+06 1.858999999999999986e+01 3.744553155859536159e-02
2.457600296459999867e+06 1.839999999999999858e+01 3.341950400261142762e-02
2.457600472599999979e+06 1.837999999999999901e+01 3.302174352670764201e-02
2.457677239430000074e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.457677415579999797e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.457688419460000005e+06 1.853000000000000114e+01 3.612434655644617548e-02
2.457688493460000027e+06 1.851999999999999957e+01 3.590872623694513210e-02
2.457781842199999839e+06 1.835999999999999943e+01 3.262871721430852384e-02
2.457799578770000022e+06 1.855000000000000071e+01 3.655947916131253861e-02
2.457832309869999997e+06 1.853999999999999915e+01 3.634126160642234260e-02
2.457961820340000093e+06 1.855999999999999872e+01 3.677900704223861783e-02
2.457961894340000115e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.457983072550000157e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.457983146550000180e+06 1.853999999999999915e+01 3.634126160642234260e-02
2.458015304409999866e+06 1.858999999999999986e+01 3.744553155859536159e-02
2.458015378399999812e+06 1.858999999999999986e+01 3.744553155859536159e-02
2.458156444689999800e+06 1.853999999999999915e+01 3.634126160642234260e-02
2.458178869039999787e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.458178943039999809e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.458208109459999949e+06 1.862000000000000099e+01 3.812413511042998110e-02
2.458208183459999971e+06 1.860000000000000142e+01 3.767037989839092799e-02
2.458337368009999860e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.458337442009999882e+06 1.862000000000000099e+01 3.812413511042998110e-02
2.458391100839999970e+06 1.862999999999999901e+01 3.835305824568593230e-02
2.458391174850000069e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.458531491570000071e+06 1.851000000000000156e+01 3.569439291988471541e-02
2.458558483980000019e+06 1.860000000000000142e+01 3.767037989839092799e-02
2.458583732859999873e+06 1.855999999999999872e+01 3.677900704223861783e-02
2.458583909030000214e+06 1.851000000000000156e+01 3.569439291988471541e-02
2.458717577690000180e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.458717651680000126e+06 1.851999999999999957e+01 3.590872623694513210e-02
2.458745872260000091e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.458745946250000037e+06 1.853000000000000114e+01 3.612434655644617548e-02
2.458770905759999994e+06 1.855999999999999872e+01 3.677900704223861783e-02
2.458770979760000017e+06 1.853999999999999915e+01 3.634126160642234260e-02
2.458894065239999909e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.458894139260000084e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.458923620660000015e+06 1.853999999999999915e+01 3.634126160642234260e-02
2.458923694680000190e+06 1.848999999999999844e+01 3.526955661130865005e-02
2.458945904279999901e+06 1.857999999999999829e+01 3.722202530178501945e-02
2.459068867180000059e+06 1.857000000000000028e+01 3.699985311728595794e-02
2.459068941180000082e+06 1.855000000000000071e+01 3.655947916131253861e-02
2.459122599849999882e+06 1.860999999999999943e+01 3.789657837994719891e-02
2.459122673849999905e+06 1.858999999999999986e+01 3.744553155859536159e-02
2.459262990780000109e+06 1.853999999999999915e+01 3.634126160642234260e-02
2.459290408669999801e+06 1.860000000000000142e+01 3.767037989839092799e-02
